dataset_id,object_id,analysis_family,condition,feature_name,value,unit,quality_status,model_eligible,notes
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=175cm,mi_delay_log_energy,1.9741348389863447,log_energy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=175cm,mi_delay_samples,8.0,samples,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=200cm,mi_delay_log_energy,1.9741348389863447,log_energy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=200cm,mi_delay_samples,8.0,samples,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=25cm,mi_delay_log_energy,1.9741348389863447,log_energy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=25cm,mi_delay_samples,8.0,samples,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=50cm,mi_delay_log_energy,1.2338342743664654,log_energy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=50cm,mi_delay_samples,5.0,samples,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=75cm,mi_delay_log_energy,1.4806011292397585,log_energy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,mutual_information_delay,thickness=75cm,mi_delay_samples,6.0,samples,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=0cm,theiler_nn_entropy_bits_d2,1.395244142010571,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=100cm,theiler_nn_entropy_bits_d2,0.7785211449742371,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=125cm,theiler_nn_entropy_bits_d2,1.5727714556769652,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=25cm,theiler_nn_entropy_bits_d2,0.6799459483555353,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=50cm,theiler_nn_entropy_bits_d2,0.4390403660048636,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,nearest_neighbor_entropy,thickness=75cm,theiler_nn_entropy_bits_d2,0.5379959438107361,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,effective_shape_bins,8.23369018377943,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,normalized_shape_total_variation,0.8870700077596005,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,response_weighted_energy_spread_MeV,13.6199966270016,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,response_weighted_mean_energy_MeV,25.69932936413197,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,shape_entropy_bits,3.041539164139609,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=0cm,spectral_integral,35681.699610680604,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,effective_shape_bins,29.110875468687105,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,normalized_shape_total_variation,0.8954923405049069,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,response_weighted_energy_spread_MeV,16.379633181736676,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,response_weighted_mean_energy_MeV,14.480747944688241,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,shape_entropy_bits,4.863486322027229,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=100cm,spectral_integral,29.841289752025478,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,effective_shape_bins,30.342866346727078,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,normalized_shape_total_variation,1.0862796922026259,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,response_weighted_energy_spread_MeV,15.120876221293818,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,response_weighted_mean_energy_MeV,10.181933763313689,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,shape_entropy_bits,4.923285471470432,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=125cm,spectral_integral,5.432426177938664,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,effective_shape_bins,9.343965300620505,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,normalized_shape_total_variation,1.6492111710867416,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,peak_energy_MeV,5.474643097895469,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,response_weighted_energy_spread_MeV,13.142889297511918,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,response_weighted_mean_energy_MeV,11.87722227799562,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,shape_entropy_bits,3.2240349166927085,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=150cm,spectral_integral,1.0783594828579224,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,effective_shape_bins,6.881475597801908,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,normalized_shape_total_variation,1.9999999999998042,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,peak_energy_MeV,0.00013491741957144998,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,response_weighted_energy_spread_MeV,4.036505502880944,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,response_weighted_mean_energy_MeV,2.4226637572663323,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,shape_entropy_bits,2.782717955824329,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=175cm,spectral_integral,0.3311405937259714,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,effective_shape_bins,1.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,normalized_shape_total_variation,2.0,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,peak_energy_MeV,2.398179258828085e-05,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,response_weighted_energy_spread_MeV,1.6988758489467067e-06,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,response_weighted_mean_energy_MeV,2.3860833732336816e-05,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,shape_entropy_bits,-0.0,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=200cm,spectral_integral,0.05271534774159555,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,effective_shape_bins,14.904017891762168,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,normalized_shape_total_variation,0.7927659826634815,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,response_weighted_energy_spread_MeV,15.82391159291612,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,response_weighted_mean_energy_MeV,22.22683807353607,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,shape_entropy_bits,3.8976294061864922,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=25cm,spectral_integral,8862.097527037748,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,effective_shape_bins,23.059219747402576,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,normalized_shape_total_variation,0.730354641840983,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,response_weighted_energy_spread_MeV,16.751758562009652,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,response_weighted_mean_energy_MeV,18.676704220376173,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,shape_entropy_bits,4.527271792369794,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=50cm,spectral_integral,1216.8862375994145,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,effective_shape_bins,32.2554958233833,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,n_energy,120.0,count,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,normalized_shape_total_variation,0.7070301604366684,,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,peak_energy_MeV,39.41955153069267,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,response_weighted_energy_spread_MeV,16.660724638700856,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,response_weighted_mean_energy_MeV,15.235832440076607,MeV,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,shape_entropy_bits,5.011473088652149,bit,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_shape,thickness=75cm,spectral_integral,176.69296433353685,n_cm-2_uC-1,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=0cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=100cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=125cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=150cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=175cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=200cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=25cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=50cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,spectral_support,thickness=75cm,covered_lethargy_width,29.61202258479513,lethargy,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=0cm,median_relative_bin_mc_sigma,0.06368897194260065,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=0cm,p90_relative_bin_mc_sigma,0.7071064277123338,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=0cm,positive_response_bin_fraction,0.45,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=100cm,median_relative_bin_mc_sigma,0.7090515317747899,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=100cm,p90_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=100cm,positive_response_bin_fraction,0.6333333333333333,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=125cm,median_relative_bin_mc_sigma,0.7306794670787237,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=125cm,p90_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=125cm,positive_response_bin_fraction,0.35833333333333334,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=150cm,median_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=150cm,p90_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=150cm,positive_response_bin_fraction,0.1,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=175cm,median_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=175cm,p90_relative_bin_mc_sigma,1.0000000000000002,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=175cm,positive_response_bin_fraction,0.058333333333333334,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=200cm,median_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=200cm,p90_relative_bin_mc_sigma,1.0,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=200cm,positive_response_bin_fraction,0.008333333333333333,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=25cm,median_relative_bin_mc_sigma,0.10391707228619196,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=25cm,p90_relative_bin_mc_sigma,0.19349035495030356,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=25cm,positive_response_bin_fraction,0.85,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=50cm,median_relative_bin_mc_sigma,0.18576956596410568,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=50cm,p90_relative_bin_mc_sigma,0.3350489911991707,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=50cm,positive_response_bin_fraction,0.825,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=75cm,median_relative_bin_mc_sigma,0.36872282198314554,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=75cm,p90_relative_bin_mc_sigma,0.5339772199196688,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N001,N001.TRAJ_DEPTH_CONTROLLED,statistical_support,thickness=75cm,positive_response_bin_fraction,0.8166666666666667,fraction,valid_low_state_count,False,"Fixed geometry, source normalization, source energy and energy grid; only concrete thickness varies."
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=100cm;off_axis=0cm,mi_delay_log_energy,0.18898434621565308,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=100cm;off_axis=0cm,mi_delay_samples,4.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=150cm;off_axis=0cm,mi_delay_log_energy,0.18898434621565308,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
